Year,Horsepower,Cylinders,Mileage,Price,Age
1995,222.0,5.0,24,2000,30
1995,168.0,5.0,26,2000,30
1995,240.0,5.0,24,2000,30
1996,222.0,5.0,24,2000,29
1996,222.0,5.0,24,2000,29
1996,168.0,5.0,26,2000,29
1996,222.0,5.0,24,2000,29
1996,240.0,5.0,24,2000,29
1996,168.0,5.0,26,2000,29
1996,240.0,5.0,24,2000,29
1996,222.0,5.0,24,2000,29
1996,168.0,5.0,26,2000,29
1996,168.0,5.0,26,2000,29
1997,168.0,5.0,26,2000,28
1997,168.0,5.0,26,2000,28
1997,240.0,5.0,24,2000,28
1997,222.0,5.0,24,2000,28
1997,240.0,5.0,24,2091,28
1997,190.0,5.0,24,2000,28
1997,190.0,5.0,24,2000,28
1997,222.0,5.0,24,2000,28
2017,205.0,4.0,28,26255,8
2017,200.0,4.0,32,26975,8
2005,227.0,4.0,24,26950,20
2005,165.0,4.0,27,22990,20
2006,230.0,4.0,25,26950,19
2006,173.0,4.0,26,22990,19
2012,220.0,4.0,33,28900,13
2012,220.0,4.0,33,44080,13
2012,220.0,4.0,33,46080,13
2012,220.0,4.0,30,37115,13
2012,220.0,4.0,33,39490,13
2012,220.0,4.0,33,34340,13
2012,220.0,4.0,28,44080,13
2012,220.0,4.0,28,40840,13
2012,220.0,4.0,28,31180,13
2012,220.0,4.0,30,32395,13
2012,220.0,4.0,29,34340,13
2012,220.0,4.0,29,34975,13
2012,220.0,4.0,29,37115,13
2012,220.0,4.0,30,34975,13
2012,220.0,4.0,29,30250,13
2012,220.0,4.0,29,32395,13
2012,220.0,4.0,33,29830,13
2012,220.0,4.0,28,46080,13
2009,210.0,4.0,27,37810,16
2009,280.0,6.0,24,51330,16
2009,210.0,4.0,27,38305,16
2009,280.0,6.0,24,44885,16
2009,210.0,4.0,29,30360,16
2009,210.0,4.0,27,42130,16
2009,280.0,6.0,24,43605,16
2009,210.0,4.0,29,31790,16
2009,210.0,4.0,27,35315,16
2009,210.0,4.0,28,37140,16
2009,210.0,4.0,28,34150,16
2009,210.0,4.0,27,44455,16
2009,210.0,4.0,27,36395,16
2009,210.0,4.0,27,47345,16
2010,207.0,4.0,27,32395,15
2010,207.0,4.0,31,28900,15
2010,207.0,4.0,31,30330,15
2010,207.0,4.0,29,39990,15
2010,207.0,4.0,27,38115,15
2010,207.0,4.0,27,45080,15
2010,207.0,4.0,28,35340,15
2010,207.0,4.0,27,36975,15
2010,207.0,4.0,27,37020,15
2011,210.0,4.0,31,28900,14
2011,210.0,4.0,27,38115,14
2011,210.0,4.0,27,32395,14
2011,210.0,4.0,29,39990,14
2011,210.0,4.0,31,30330,14
2011,210.0,4.0,27,37020,14
2011,210.0,4.0,28,35340,14
2011,210.0,4.0,27,36975,14
2011,210.0,4.0,27,45080,14
2011,265.0,6.0,25,37250,14
2011,265.0,6.0,23,35875,14
2011,265.0,6.0,25,33380,14
2011,265.0,6.0,23,40245,14
2011,300.0,6.0,22,48010,14
2009,260.0,4.0,27,39400,16
2009,260.0,4.0,27,43270,16
2009,260.0,4.0,27,39650,16
2009,260.0,4.0,27,38380,16
2009,260.0,4.0,27,40765,16
2009,260.0,4.0,27,42000,16
2010,300.0,6.0,27,49165,15
2011,220.0,4.0,33,38525,14
2011,300.0,6.0,27,49565,14
2011,220.0,4.0,28,43435,14
2011,300.0,6.0,27,48030,14
2007,290.0,6.0,20,39190,18
2007,300.0,8.0,19,41190,18
2008,300.0,8.0,19,42770,17
2008,285.0,6.0,20,40400,17
2008,390.0,8.0,16,46530,17
2009,390.0,8.0,16,49105,16
2009,285.0,6.0,20,42615,16
2009,300.0,8.0,20,45345,16
1996,225.0,4.0,25,2000,29
1996,210.0,6.0,24,2000,29
1996,170.0,4.0,25,2000,29
1996,200.0,4.0,25,2000,29
1997,210.0,6.0,24,2122,28
1997,170.0,4.0,26,2000,28
1997,225.0,4.0,26,2145,28
1997,200.0,4.0,26,2084,28
1997,200.0,4.0,26,2063,28
1998,225.0,4.0,25,2172,27
1996,185.0,4.0,26,2000,29
1996,185.0,4.0,23,2000,29
1996,150.0,4.0,26,2000,29
1996,170.0,6.0,23,2000,29
1996,185.0,4.0,26,2000,29
1996,170.0,6.0,23,2000,29
1996,150.0,4.0,26,2000,29
1996,150.0,4.0,26,2000,29
1997,185.0,4.0,25,2000,28
1997,170.0,6.0,23,2000,28
1997,150.0,4.0,26,2000,28
1997,150.0,4.0,26,2000,28
1997,185.0,4.0,25,2078,28
1997,185.0,4.0,25,2000,28
1997,185.0,4.0,25,2000,28
1997,185.0,4.0,25,2000,28
1997,170.0,6.0,23,2117,28
1997,150.0,4.0,26,2000,28
1997,185.0,4.0,25,2115,28
1998,185.0,4.0,25,2000,27
1998,185.0,4.0,24,2000,27
1998,185.0,4.0,25,2268,27
1998,185.0,4.0,24,2000,27
1993,172.0,6.0,20,2000,32
1993,172.0,6.0,24,2000,32
1993,172.0,6.0,24,2000,32
1994,172.0,6.0,22,2000,31
1994,172.0,6.0,24,2000,31
1994,172.0,6.0,24,2000,31
1995,172.0,6.0,23,2000,30
1995,172.0,6.0,24,2000,30
1995,172.0,6.0,24,2000,30
2015,350.0,6.0,27,96200,10
2015,430.0,6.0,25,132800,10
2015,430.0,6.0,26,120900,10
2015,400.0,6.0,26,105630,10
2015,400.0,6.0,27,98900,10
2015,520.0,6.0,24,163000,10
2015,350.0,6.0,26,102930,10
2015,520.0,6.0,24,151100,10
2015,350.0,6.0,27,91030,10
2015,350.0,6.0,27,84300,10
2015,430.0,6.0,26,114200,10
2015,560.0,6.0,24,182700,10
2015,560.0,6.0,24,194600,10
2015,475.0,6.0,20,130400,10
2015,400.0,6.0,27,110800,10
2015,400.0,6.0,26,117530,10
2015,430.0,6.0,25,126100,10
2015,350.0,6.0,26,101600,10
2015,400.0,6.0,26,116200,10
2016,350.0,6.0,26,102930,9
2016,430.0,6.0,26,120900,9
2016,400.0,6.0,26,105630,9
2016,430.0,6.0,25,126100,9
2016,350.0,6.0,27,91030,9
2016,400.0,6.0,27,98900,9
2016,430.0,6.0,25,132800,9
2016,350.0,6.0,27,84300,9
2016,520.0,6.0,24,151100,9
2016,350.0,6.0,26,104600,9
2016,350.0,6.0,26,102930,9
2016,430.0,6.0,26,132800,9
2016,430.0,6.0,26,114200,9
2016,350.0,6.0,27,88800,9
2016,560.0,6.0,24,194600,9
2016,350.0,6.0,27,96200,9
2016,400.0,6.0,26,117530,9
2016,350.0,6.0,27,94800,9
2016,400.0,6.0,27,110800,9
2016,400.0,6.0,26,117530,9
2016,350.0,6.0,27,98500,9
2016,520.0,6.0,24,163000,9
2016,560.0,6.0,24,182700,9
2016,475.0,6.0,20,130400,9
2016,500.0,6.0,20,175900,9
2017,540.0,6.0,29,159200,8
2017,370.0,6.0,28,108600,8
2017,580.0,6.0,28,200400,8
2017,420.0,6.0,28,115700,8
2017,420.0,6.0,28,110300,8
2017,420.0,6.0,28,122600,8
2017,420.0,6.0,28,103400,8
2017,370.0,6.0,29,96300,8
2017,370.0,6.0,29,101700,8
2017,540.0,6.0,29,171500,8
2017,580.0,6.0,28,188100,8
2017,370.0,6.0,29,108600,8
2017,420.0,6.0,28,122600,8
2017,370.0,6.0,29,89400,8
1993,345.0,8.0,17,6294,32
1994,345.0,8.0,17,7419,31
1995,345.0,8.0,17,9400,30
1993,195.0,6.0,22,2000,32
1994,193.0,6.0,22,2000,31
1995,193.0,6.0,22,2000,30
1993,114.0,4.0,25,2000,32
1993,114.0,4.0,25,2000,32
1993,162.0,4.0,22,2000,32
1993,114.0,4.0,25,2000,32
1993,114.0,4.0,25,2000,32
1993,162.0,4.0,22,2000,32
1994,114.0,4.0,24,2000,31
1994,114.0,4.0,24,2000,31
1994,162.0,4.0,22,2000,31
1994,162.0,4.0,22,2000,31
1995,162.0,4.0,22,2000,30
1995,162.0,4.0,24,2000,30
1995,162.0,4.0,22,2000,30
1995,114.0,4.0,24,2000,30
1990,208.0,4.0,24,2667,35
1990,208.0,4.0,24,3083,35
1991,208.0,4.0,24,3578,34
1991,208.0,4.0,24,3047,34
1995,181.0,6.0,23,2000,30
1995,181.0,6.0,23,2000,30
1996,181.0,6.0,24,2000,29
1996,181.0,6.0,24,2000,29
1997,181.0,6.0,24,2000,28
1997,181.0,6.0,24,2000,28
1993,236.0,4.0,24,4651,32
1993,236.0,4.0,24,3839,32
1994,236.0,4.0,24,4191,31
1994,236.0,4.0,24,4878,31
1995,236.0,4.0,24,4723,30
1995,236.0,4.0,24,5576,30
2015,150.0,4.0,43,35150,10
2015,150.0,4.0,43,32600,10
2015,220.0,4.0,33,33200,10
2015,170.0,4.0,35,44050,10
2015,170.0,4.0,33,29900,10
2015,220.0,4.0,33,41650,10
2015,170.0,4.0,35,38150,10
2015,220.0,4.0,33,35750,10
2015,150.0,4.0,43,41050,10
2015,220.0,4.0,32,47050,10
2015,170.0,4.0,33,38350,10
2015,170.0,4.0,35,35600,10
2015,220.0,4.0,32,38600,10
2015,220.0,4.0,32,41150,10
2015,170.0,4.0,33,32450,10
2016,220.0,4.0,33,34200,9
2016,220.0,4.0,32,39600,9
2016,220.0,4.0,33,37700,9
2016,150.0,4.0,43,33200,9
2016,220.0,4.0,33,43050,9
2016,170.0,4.0,35,39300,9
2016,170.0,4.0,35,36600,9
2016,170.0,4.0,33,39750,9
2016,170.0,4.0,35,45450,9
2016,220.0,4.0,32,48450,9
2016,150.0,4.0,43,36700,9
2016,170.0,4.0,33,34400,9
2016,150.0,4.0,43,35900,9
2016,220.0,4.0,32,43100,9
2016,220.0,4.0,33,36900,9
2016,170.0,4.0,33,33600,9
2016,170.0,4.0,33,30900,9
2016,170.0,4.0,35,40100,9
2016,220.0,4.0,32,42300,9
2016,150.0,4.0,43,42050,9
2017,220.0,4.0,35,43150,8
2017,186.0,4.0,35,40150,8
2017,220.0,4.0,35,37450,8
2017,186.0,4.0,34,37600,8
2017,186.0,4.0,35,34450,8
2017,220.0,4.0,34,40300,8
2017,220.0,4.0,34,49250,8
2017,220.0,4.0,34,43550,8
2017,186.0,4.0,35,31200,8
2017,186.0,4.0,34,40850,8
2017,186.0,4.0,34,46550,8
2017,220.0,4.0,35,34200,8
2017,252.0,4.0,28,51400,8
2017,252.0,4.0,28,44000,8
2017,252.0,4.0,28,47000,8
2015,220.0,4.0,31,45000,10
2015,220.0,4.0,31,39700,10
2015,220.0,4.0,32,43800,10
2015,220.0,4.0,32,35500,10
2015,220.0,4.0,32,38500,10
2015,220.0,4.0,32,37600,10
2015,220.0,4.0,32,36400,10
2015,220.0,4.0,32,42900,10
2015,220.0,4.0,31,37600,10
2016,220.0,4.0,32,37000,9
2016,220.0,4.0,31,38000,9
2016,220.0,4.0,31,38000,9
2016,220.0,4.0,31,35900,9
2016,220.0,4.0,31,40100,9
2016,220.0,4.0,32,39100,9
2017,252.0,4.0,33,37300,8
2017,190.0,4.0,37,34900,8
2017,252.0,4.0,31,48000,8
2017,252.0,4.0,31,43200,8
2017,252.0,4.0,33,41100,8
2017,252.0,4.0,33,45900,8
2017,252.0,4.0,31,39400,8
2017,190.0,4.0,37,38700,8
2017,190.0,4.0,37,37850,8
2017,252.0,4.0,31,42350,8
2016,220.0,4.0,31,43800,9
2016,220.0,4.0,31,41500,9
2016,220.0,4.0,29,47900,9
2016,220.0,4.0,29,50200,9
2016,220.0,4.0,32,40500,9
2016,220.0,4.0,32,42800,9
2017,220.0,4.0,32,41200,8
2017,220.0,4.0,21,48600,8
2017,220.0,4.0,22,42200,8
2015,240.0,6.0,38,58700,10
2015,220.0,4.0,29,50450,10
2015,220.0,4.0,33,44800,10
2015,310.0,6.0,27,60100,10
2015,220.0,4.0,33,48350,10
2015,310.0,6.0,27,56300,10
2015,220.0,4.0,29,46900,10
2015,240.0,6.0,38,62500,10
2016,252.0,4.0,32,52100,9
2016,252.0,4.0,35,49900,9
2016,252.0,4.0,35,46200,9
2016,240.0,6.0,38,59500,9
2016,333.0,6.0,30,61600,9
2016,333.0,6.0,30,57400,9
2016,240.0,6.0,38,63700,9
2016,252.0,4.0,32,48400,9
2017,252.0,4.0,31,53800,8
2017,333.0,6.0,31,61600,8
2017,340.0,6.0,31,67600,8
2017,333.0,6.0,29,58600,8
2017,252.0,4.0,32,49800,8
2017,252.0,4.0,354,51600,8
2017,252.0,4.0,34,47600,8
2015,310.0,6.0,28,65900,10
2015,310.0,6.0,28,69750,10
2015,240.0,6.0,38,68300,10
2015,240.0,6.0,38,72150,10
2016,240.0,6.0,38,70400,9
2016,333.0,6.0,30,68300,9
2016,240.0,6.0,35,73050,9
2016,333.0,6.0,30,70950,9
2017,333.0,6.0,29,68800,8
2017,333.0,6.0,29,71350,8
2016,240.0,6.0,36,85200,9
2016,500.0,12.0,22,137900,9
2016,450.0,8.0,29,90500,9
2016,333.0,6.0,28,81500,9
2017,450.0,8.0,29,91500,8
2017,333.0,6.0,29,82500,8
2017,281.0,6.0,22,43850,8
2017,281.0,6.0,22,45850,8
2015,281.0,6.0,24,33975,10
2015,281.0,6.0,24,40820,10
2015,281.0,6.0,23,42820,10
2015,281.0,6.0,24,42095,10
2015,281.0,6.0,23,44095,10
2015,281.0,6.0,23,38555,10
2015,288.0,6.0,24,47690,10
2015,281.0,6.0,23,35975,10
2015,288.0,6.0,23,49690,10
2015,281.0,6.0,24,36555,10
2016,281.0,6.0,22,36755,9
2016,281.0,6.0,22,44295,9
2016,281.0,6.0,22,42295,9
2016,281.0,6.0,22,30975,9
2016,281.0,6.0,22,36175,9
2016,288.0,6.0,22,49890,9
2016,281.0,6.0,22,41020,9
2016,281.0,6.0,22,34175,9
2016,288.0,6.0,22,47890,9
2016,281.0,6.0,22,38755,9
2016,281.0,6.0,22,43020,9
2017,194.0,4.0,26,38350,8
2017,310.0,6.0,25,43750,8
2017,194.0,4.0,26,35070,8
2017,194.0,4.0,26,32450,8
2017,194.0,4.0,25,37070,8
2017,310.0,6.0,25,41450,8
2017,194.0,4.0,25,34450,8
2017,194.0,4.0,26,29070,8
2017,310.0,6.0,25,44920,8
2017,310.0,6.0,25,46920,8
2017,310.0,6.0,25,41750,8
2014,138.0,4.0,37,17395,11
2014,138.0,4.0,38,14895,11
2014,138.0,4.0,37,15645,11
2014,138.0,4.0,37,16095,11
2014,138.0,4.0,38,14645,11
2014,138.0,4.0,38,16395,11
2015,137.0,4.0,38,14745,10
2015,137.0,4.0,38,14995,10
2015,137.0,4.0,37,15745,10
2015,137.0,4.0,37,17495,10
2015,137.0,4.0,38,16495,10
2015,137.0,4.0,37,16195,10
2016,137.0,4.0,37,15745,9
2016,137.0,4.0,37,17495,9
2016,137.0,4.0,37,16195,9
2016,137.0,4.0,38,16495,9
2016,137.0,4.0,38,14745,9
2016,137.0,4.0,38,14995,9
1993,100.0,4.0,29,2000,32
1994,106.0,4.0,25,2000,31
1995,100.0,4.0,26,2000,30
2010,271.0,6.0,25,34020,15
2010,271.0,6.0,25,36220,15
2010,271.0,6.0,27,29670,15
2010,271.0,6.0,27,34770,15
2010,271.0,6.0,27,32570,15
2011,271.0,6.0,27,29990,14
2011,271.0,6.0,27,32890,14
2011,271.0,6.0,26,36540,14
2011,271.0,6.0,26,34340,14
2011,271.0,6.0,27,35090,14
2014,195.0,4.0,45,31905,11
2014,195.0,4.0,45,29155,11
2014,195.0,4.0,45,34905,11
2015,196.0,4.0,45,35055,10
2015,196.0,4.0,45,32055,10
2015,196.0,4.0,45,29305,10
2017,212.0,4.0,47,29605,8
2017,212.0,4.0,47,32905,8
2017,212.0,4.0,47,35955,8
2014,196.0,4.0,46,39780,11
2015,278.0,6.0,28,30775,10
2015,278.0,6.0,34,32270,10
2015,278.0,6.0,32,32550,10
2015,185.0,4.0,34,23775,10
2015,185.0,4.0,35,26300,10
2015,185.0,4.0,36,30195,10
2015,185.0,4.0,34,25450,10
2015,278.0,6.0,28,32550,10
2015,189.0,4.0,35,24665,10
2015,185.0,4.0,34,25030,10
2015,185.0,4.0,35,30270,10
2015,185.0,4.0,36,25830,10
2015,185.0,4.0,35,28495,10
2015,278.0,6.0,34,30495,10
2015,278.0,6.0,32,30775,10
2015,185.0,4.0,34,22105,10
2015,185.0,4.0,36,28420,10
2015,278.0,6.0,34,33630,10
2015,185.0,4.0,35,24625,10
2015,189.0,4.0,34,23865,10
2015,185.0,4.0,36,22905,10
2016,278.0,6.0,34,32745,9
2016,185.0,4.0,37,28670,9
2016,185.0,4.0,35,26850,9
2016,189.0,4.0,35,25065,9
2016,278.0,6.0,34,30745,9
2016,185.0,4.0,37,27380,9
2016,278.0,6.0,34,34680,9
2016,185.0,4.0,35,27850,9
2016,185.0,4.0,35,24725,9
2016,189.0,4.0,34,24265,9
2016,185.0,4.0,37,26380,9
2016,185.0,4.0,35,30845,9
2016,185.0,4.0,34,25580,9
2016,185.0,4.0,37,23005,9
2016,185.0,4.0,34,23875,9
2016,185.0,4.0,35,28845,9
2016,189.0,4.0,35,26065,9
2016,185.0,4.0,34,26000,9
2016,185.0,4.0,35,25725,9
2016,185.0,4.0,37,24005,9
2016,278.0,6.0,28,31025,9
2016,278.0,6.0,32,34225,9
2016,278.0,6.0,32,33025,9
2016,185.0,4.0,34,22205,9
2016,278.0,6.0,32,31025,9
2016,185.0,4.0,37,30670,9
2017,189.0,4.0,34,26215,8
2017,185.0,4.0,32,24025,8
2017,185.0,4.0,34,30995,8
2017,185.0,4.0,32,22355,8
2017,278.0,6.0,33,34830,8
2017,185.0,4.0,32,26150,8
2017,278.0,6.0,33,32895,8
2017,189.0,4.0,34,25215,8
2017,185.0,4.0,36,27530,8
2017,185.0,4.0,36,28820,8
2017,185.0,4.0,36,24155,8
2017,278.0,6.0,32,34375,8
2017,278.0,6.0,33,30895,8
2017,278.0,6.0,32,33175,8
2017,278.0,6.0,28,31175,8
2017,185.0,4.0,34,27000,8
2017,185.0,4.0,34,28000,8
2017,189.0,4.0,32,24415,8
2017,185.0,4.0,34,28995,8
2017,185.0,4.0,36,30820,8
2017,278.0,6.0,32,31175,8
2017,185.0,4.0,34,25875,8
2017,185.0,4.0,36,26530,8
2017,185.0,4.0,36,23155,8
2017,189.0,4.0,34,26215,8
2017,185.0,4.0,32,25730,8
2017,189.0,4.0,32,25415,8
2017,185.0,4.0,34,24875,8
1996,150.0,4.0,30,2000,29
1996,150.0,4.0,30,2000,29
1997,150.0,4.0,29,2000,28
1997,150.0,4.0,29,2000,28
1998,150.0,6.0,27,2000,27
2014,335.0,6.0,30,61400,11
2015,335.0,6.0,30,61900,10
2016,335.0,6.0,30,62100,9
2013,350.0,6.0,30,84300,12
2014,350.0,6.0,30,84300,11
2015,335.0,6.0,30,84300,10
2010,480.0,8.0,19,88900,15
2011,480.0,8.0,19,88900,14
2005,155.0,4.0,26,17049,20
2005,155.0,4.0,28,16349,20
2005,155.0,4.0,28,15949,20
2005,155.0,4.0,28,13449,20
2005,155.0,4.0,28,15449,20
2005,155.0,4.0,26,17349,20
2005,155.0,4.0,28,15649,20
2005,155.0,4.0,26,16849,20
2005,155.0,4.0,28,15149,20
2005,155.0,4.0,28,16049,20
2005,155.0,4.0,26,16549,20
2005,155.0,4.0,26,17849,20
2005,155.0,4.0,28,14349,20
2005,155.0,4.0,26,17549,20
2006,155.0,4.0,26,16599,19
2006,155.0,4.0,28,15499,19
2006,155.0,4.0,28,15999,19
2006,155.0,4.0,28,14099,19
2006,155.0,4.0,26,16099,19
2006,155.0,4.0,28,15299,19
2006,155.0,4.0,28,14599,19
2006,155.0,4.0,26,16999,19
2006,155.0,4.0,26,17099,19
2006,155.0,4.0,28,14999,19
2006,155.0,4.0,28,16199,19
2006,155.0,4.0,28,15099,19
2007,155.0,4.0,28,14299,18
2007,155.0,4.0,26,16299,18
2007,155.0,4.0,26,17199,18
2007,155.0,4.0,28,15299,18
2007,155.0,4.0,28,16199,18
1995,135.0,6.0,22,2000,30
1995,135.0,6.0,22,2000,30
1995,155.0,6.0,18,2000,30
1995,135.0,6.0,22,2000,30
1996,140.0,6.0,21,2000,29
1996,155.0,6.0,19,2000,29
1996,140.0,6.0,21,2000,29
1996,140.0,6.0,22,2000,29
1997,140.0,6.0,21,2000,28
1997,140.0,6.0,22,2000,28
1997,152.0,6.0,17,2000,28
1997,140.0,6.0,22,2000,28
2002,170.0,6.0,27,22395,23
2002,170.0,6.0,27,21080,23
2002,140.0,4.0,30,19605,23
2002,170.0,6.0,27,21080,23
2002,140.0,4.0,30,17805,23
2002,140.0,4.0,30,17805,23
2002,140.0,4.0,30,19855,23
2002,170.0,6.0,27,22145,23
2003,170.0,6.0,27,21585,22
2003,140.0,4.0,30,18085,22
2003,170.0,6.0,27,21585,22
2003,140.0,4.0,30,20035,22
2003,170.0,6.0,27,22935,22
2003,170.0,6.0,27,22685,22
2003,140.0,4.0,30,18085,22
2003,140.0,4.0,30,20035,22
2004,170.0,6.0,27,23335,21
2004,140.0,4.0,31,18485,21
2004,170.0,6.0,27,21985,21
2004,140.0,4.0,31,20435,21
2004,140.0,4.0,31,18485,21
2004,140.0,4.0,31,20435,21
2004,170.0,6.0,27,23085,21
2004,170.0,6.0,27,21985,21
1991,200.0,8.0,20,2000,34
1992,200.0,8.0,20,2234,33
1993,295.0,8.0,20,2358,32
2003,250.0,6.0,21,39950,22
2003,250.0,6.0,20,41000,22
2004,300.0,8.0,19,46950,21
2004,250.0,6.0,20,39950,21
2004,250.0,6.0,21,39950,21
2005,250.0,6.0,21,40250,20
2005,300.0,8.0,19,47250,20
2005,250.0,6.0,20,40250,20
2014,220.0,4.0,27,40700,11
2014,220.0,4.0,27,43300,11
2014,220.0,4.0,27,49200,11
2015,220.0,4.0,28,44500,10
2015,220.0,4.0,28,42400,10
2015,220.0,4.0,28,49800,10
2016,220.0,4.0,28,42700,9
2016,220.0,4.0,28,44800,9
2015,540.0,8.0,24,117300,10
2016,600.0,8.0,24,122200,9
2017,600.0,8.0,24,122500,8
2014,540.0,8.0,24,135200,11
2014,540.0,8.0,25,132200,11
2014,540.0,8.0,24,131300,11
2014,540.0,8.0,25,128300,11
2015,540.0,8.0,25,132200,10
2015,540.0,8.0,24,131300,10
2015,540.0,8.0,24,135200,10
2015,540.0,8.0,25,128300,10
2017,600.0,8.0,24,137000,8
2003,375.0,8.0,19,136900,22
2009,198.0,4.0,33,26650,16
2010,158.0,4.0,33,26780,15
2011,198.0,4.0,33,26800,14
2015,182.0,4.0,38,22560,10
2015,182.0,4.0,38,28150,10
2015,270.0,6.0,32,31950,10
2015,182.0,4.0,38,22300,10
2015,270.0,6.0,32,29830,10
2015,270.0,6.0,32,32350,10
2015,270.0,6.0,32,26450,10
2015,182.0,4.0,38,24720,10
2016,270.0,6.0,32,32090,9
2016,270.0,6.0,32,27390,9
2016,182.0,4.0,39,22500,9
2016,182.0,4.0,39,22900,9
2016,182.0,4.0,37,24470,9
2016,182.0,4.0,39,25460,9
2016,182.0,4.0,39,28570,9
2016,270.0,6.0,32,27990,9
2016,270.0,6.0,32,32690,9
2017,179.0,4.0,39,25460,8
2017,179.0,4.0,39,22500,8
2017,270.0,6.0,32,32690,8
2017,179.0,4.0,39,22900,8
2017,270.0,6.0,32,27990,8
2017,179.0,4.0,37,24470,8
2017,179.0,4.0,39,28570,8
2007,264.0,6.0,24,25495,18
2008,264.0,6.0,24,25495,17
2009,264.0,6.0,24,26045,16
2016,503.0,8.0,22,129900,9
2017,503.0,8.0,22,131200,8
2017,456.0,8.0,22,111200,8
2014,317.0,8.0,19,37590,11
2014,317.0,8.0,18,52860,11
2014,317.0,8.0,19,42680,11
2014,317.0,8.0,18,45580,11
2014,317.0,8.0,18,42890,11
2014,317.0,8.0,19,49960,11
2015,317.0,8.0,19,50780,10
2015,317.0,8.0,18,53680,10
2015,317.0,8.0,18,43810,10
2015,317.0,8.0,18,46500,10
2015,317.0,8.0,19,49880,10
2015,317.0,8.0,19,43600,10
2015,317.0,8.0,19,38510,10
2015,317.0,8.0,18,52780,10
2017,390.0,8.0,19,49650,8
2017,390.0,8.0,19,57590,8
2017,390.0,8.0,18,60490,8
2017,390.0,8.0,18,52550,8
2017,390.0,8.0,19,44900,8
2017,390.0,8.0,18,47800,8
2007,450.0,8.0,15,221990,18
2007,500.0,8.0,15,242990,18
2007,450.0,8.0,14,263990,18
2008,450.0,8.0,15,263990,17
2008,500.0,8.0,15,242990,17
2008,450.0,8.0,15,221990,17
2009,500.0,8.0,14,270990,16
2009,450.0,8.0,14,224990,16
2009,500.0,8.0,14,246990,16
2009,450.0,8.0,15,267990,16
2007,235.0,8.0,17,30935,18
2007,235.0,8.0,17,33810,18
2008,302.0,8.0,19,32905,17
2008,302.0,8.0,17,35780,17
2009,385.0,8.0,22,45270,16
2009,303.0,8.0,18,37115,16
2009,303.0,8.0,19,34730,16
1995,63.0,4.0,38,2000,30
1995,63.0,4.0,38,2000,30
1995,63.0,4.0,38,2000,30
1996,63.0,4.0,38,2000,29
1996,63.0,4.0,38,2000,29
1997,63.0,4.0,38,2000,28
1997,63.0,4.0,38,2000,28
2003,190.0,6.0,21,22050,22
2003,190.0,6.0,18,24450,22
2004,190.0,6.0,18,25195,21
2004,190.0,6.0,19,22695,21
2005,190.0,6.0,20,22930,20
2005,190.0,6.0,18,25430,20
2003,190.0,6.0,16,25690,22
2003,190.0,6.0,19,23690,22
2004,190.0,6.0,16,26195,21
2004,190.0,6.0,19,24195,21
2005,190.0,6.0,20,24430,20
2005,190.0,6.0,16,26430,20
2015,321.0,6.0,28,48165,10
2015,321.0,6.0,26,50165,10
2015,272.0,4.0,31,37995,10
2015,272.0,4.0,29,40445,10
2015,272.0,4.0,29,46935,10
2015,321.0,6.0,26,51435,10
2015,321.0,6.0,28,45150,10
2015,272.0,4.0,31,47095,10
2015,272.0,4.0,29,48205,10
2015,321.0,6.0,26,47750,10
2015,321.0,6.0,28,50325,10
2015,272.0,4.0,31,41920,10
2015,272.0,4.0,31,44935,10
2015,272.0,4.0,29,44520,10
2016,272.0,4.0,31,47605,9
2016,272.0,4.0,31,41920,9
2016,335.0,6.0,30,48675,9
2016,272.0,4.0,30,48715,9
2016,272.0,4.0,31,45445,9
2016,335.0,6.0,30,45150,9
2016,272.0,4.0,30,40445,9
2016,335.0,6.0,28,47750,9
2016,272.0,4.0,30,47445,9
2016,335.0,6.0,28,50675,9
2016,272.0,4.0,31,37995,9
2016,335.0,6.0,28,51945,9
2016,272.0,4.0,30,44520,9
2016,335.0,6.0,30,50835,9
2017,272.0,4.0,30,43395,8
2017,272.0,4.0,31,37595,8
2017,272.0,4.0,30,39995,8
2017,335.0,6.0,30,49495,8
2017,272.0,4.0,31,41395,8
2017,335.0,6.0,30,46995,8
2017,335.0,6.0,27,48995,8
2016,464.0,6.0,23,62665,9
2016,464.0,6.0,23,60465,9
2017,464.0,6.0,23,62895,8
2017,464.0,6.0,23,60695,8
2015,272.0,4.0,28,41340,10
2015,272.0,4.0,30,39340,10
2015,202.0,4.0,33,33215,10
2015,272.0,4.0,30,45615,10
2015,321.0,6.0,28,47615,10
2015,321.0,6.0,28,44660,10
2015,272.0,4.0,28,46715,10
2015,272.0,4.0,28,37245,10
2015,321.0,6.0,28,41340,10
2015,321.0,6.0,26,46660,10
2015,321.0,6.0,26,48715,10
2015,272.0,4.0,28,44660,10
2015,272.0,4.0,30,35245,10
2015,272.0,4.0,30,42660,10
2015,202.0,4.0,33,37340,10
2015,321.0,6.0,26,43340,10
2016,335.0,6.0,30,41340,9
2016,272.0,4.0,31,46110,9
2016,335.0,6.0,30,45155,9
2016,272.0,4.0,31,39340,9
2016,335.0,6.0,28,47155,9
2016,272.0,4.0,31,43155,9
2016,272.0,4.0,30,37245,9
2016,335.0,6.0,30,48110,9
2016,202.0,4.0,32,37340,9
2016,272.0,4.0,31,35245,9
